ticker,day_earnings,lv3_future_3,lv7_future_7,lv15_future_15,lv30_future_30
ITW,2012-04-24,-5.129241806520263,-4.734545548389081,-4.6892123898398985,-4.448765419068563
ITW,2012-01-31,-4.254474902840585,-4.478212510101812,-4.501708852658855,-4.477128325877129
FITB,2017-10-24,-5.421862051327738,-5.224274162796646,-4.486170232812571,-4.308888273812011
FITB,2017-07-21,-4.506401792444526,-4.722504984017703,-4.443885827372327,-4.469480553850642
FITB,2017-04-25,-5.3710385184915035,-4.5316353704267005,-4.558260398501012,-4.340549897845712
FITB,2017-01-24,-4.535408721235229,-4.561037870201808,-4.219874220352169,-4.172370629994547
FITB,2016-10-20,-5.452661916188363,-4.8190452779380575,-3.9223695975676867,-3.9339291849169604
FITB,2016-07-28,-5.037995603725532,-4.072870299631491,-4.298943485749048,-4.513807091244899
FITB,2016-04-21,-4.9843485482741485,-4.769617649267318,-4.404144031669254,-4.11820714536836
FITB,2016-01-21,-3.378242965820098,-3.700607273021929,-3.759149481741943,-3.5615474449935984
FITB,2015-10-20,-3.7145154528253554,-3.6961178131785717,-3.86176152423826,-4.055926051402559
FITB,2015-07-21,-4.975664612486036,-4.769298902953422,-4.452254543767536,-3.8369755790127615
FITB,2015-04-21,-4.509097714065289,-4.7323264697005785,-4.7341604976289515,-4.56351070852956
FITB,2015-01-21,-4.18859888969198,-4.086173705253111,-4.1504106173011115,-4.345371745314508
FITB,2014-10-16,-5.011133985393076,-4.60113486321828,-4.639435219013627,-4.657327561842662
FITB,2014-07-17,-6.172657776184864,-4.743098783047286,-4.545198276217187,-4.724651101681752
FITB,2014-04-17,-4.568237139971986,-4.659144879297632,-4.545062711213731,-4.571889440932166
FITB,2014-01-23,-4.817417722597199,-4.386236344526132,-4.453373171934246,-4.578250930244262
FITB,2013-10-17,-4.822017052389732,-4.881932600095318,-4.880928990003849,-4.401382671754884
FITB,2013-07-18,-5.080772347040636,-4.712137605225415,-4.730609134470398,-4.669534084089992
FITB,2013-04-18,-4.119842886592937,-4.404777626787639,-4.507777807463338,-4.569441019161766
FITB,2013-01-17,-4.992058298803518,-5.004221188116853,-4.683608596222091,-4.571477652391703
FITB,2012-10-18,-4.580109993206905,-4.71465158586486,-4.405705044250128,-4.328998987671916
FITB,2012-07-19,-4.484073842591845,-4.237654168514119,-4.270836647397284,-4.436631456348513
FITB,2012-04-19,-4.484987338399829,-4.3793265658519145,-4.140197952262407,-4.038630687145653
FITB,2012-01-20,-5.0038659420766765,-4.162833809743567,-4.27463767725856,-4.296203156089565
XRX,2017-10-26,-5.377745011425419,-4.652578199178837,-4.2825776373361775,-4.386587924921952
XRX,2017-08-01,-4.820848442494642,-4.479634482134389,-4.494508082289227,-4.547855022374029
XRX,2017-04-25,-5.243746478505542,-4.522841877817635,-4.560245458410784,-4.486735841350971
XRX,2017-01-31,-4.632203110046548,-4.01432516782269,-4.206000030148032,-4.374778875614989
XRX,2016-10-28,-4.416997114297007,-4.320668477026737,-4.321944405995876,-4.358659604712547
XRX,2016-07-29,-3.96841593335623,-4.162512447166129,-4.444357261416288,-4.4360565992336
XRX,2016-04-25,-4.139417051529158,-4.1629201682419685,-4.135921738933044,-4.19489072225176
XRX,2016-01-29,-3.330510543799498,-3.4989694489742456,-3.6238299245443266,-3.7850063191782035
XRX,2015-10-26,-3.316895678272804,-3.4910203217787315,-3.587168973390365,-3.785574264407494
XRX,2015-07-24,-4.072060427008772,-4.199818059040517,-4.201200948046427,-3.7992200102819425
XRX,2015-04-24,-4.090248136604537,-4.086605676692789,-4.340233774146524,-4.385505867824311
XRX,2015-01-30,-4.919457505395546,-5.108350884374202,-4.838850580697889,-4.277171565965474
XRX,2014-10-22,-3.626049333800862,-3.782178568564324,-4.060909339269497,-4.27030006690457
XRX,2014-07-25,-4.117989703265166,-4.320207752743931,-4.4236639208522055,-4.503526918613027
XRX,2014-04-22,-3.835361101147585,-4.138174327821297,-4.282826865001565,-4.415662353924799
XRX,2014-01-24,-3.39407695261574,-3.4334646511703966,-3.7302597301666887,-3.975289039565527
XRX,2013-10-24,-5.941232617093548,-5.312929224087159,-4.258176947739493,-4.270719156767766
XRX,2013-07-25,-5.45788178947349,-4.623674875883643,-4.3080574546017445,-4.296679825325401
XRX,2013-04-23,-4.287521891792084,-4.124921183474411,-4.2253881652392105,-4.197179275973247
XRX,2013-01-24,-3.890429872414886,-3.980288030916245,-4.322138898384527,-4.176188855179311
XRX,2012-10-23,-4.274459144713447,-3.8762311985329028,-3.9340557093841544,-4.016187786803643
XRX,2012-07-20,-4.110645819958259,-3.7243049143807907,-3.84127073067668,-4.1112047308756035
XRX,2012-04-23,-5.230743912240085,-4.564788589514603,-4.626049354451296,-4.173504008461376
XRX,2012-01-25,-4.501325722298721,-4.508846421049561,-4.275204686789947,-4.224708623557659
TXN,2017-10-24,-4.784538104137171,-4.906258168257669,-4.934441679702575,-4.687602134660463
TXN,2017-07-25,-4.497614605190691,-4.795743722836373,-4.652249346792459,-4.649832171967692
TXN,2017-04-25,-4.6437133316422425,-4.7011446274764666,-4.753605111052713,-4.482668913897358
TXN,2017-01-24,-4.435594969293853,-4.201917087783822,-4.525611413479583,-4.7011626648133715
TXN,2016-10-26,-4.984520594133329,-4.9618690983695055,-4.540142821736187,-4.36062337148753
TXN,2016-07-25,-3.223499783945705,-3.514724008052686,-3.8745088510571044,-4.190574267106221
TXN,2016-04-27,-4.039014728727211,-4.260597015990592,-4.395807759847699,-4.464232999685517
TXN,2016-01-27,-4.190209319157541,-3.683387827499958,-3.887755582997859,-4.107384916676862
TXN,2015-10-21,-2.9223393588302833,-3.092916602236178,-3.4449961044114588,-3.7328662787602322
TXN,2015-07-22,-3.816221142469725,-4.097763630808615,-4.052615160927015,-3.830308727430743
TXN,2015-04-22,-3.315307245488416,-3.606732259582255,-3.8976916123700613,-4.12482053725113
TXN,2015-01-26,-4.60360074055452,-4.367572025050144,-4.275008624926055,-4.32531550589485
TXN,2014-10-20,-3.7159708073430133,-4.076599485164164,-4.072137451476117,-4.247917134867061
TXN,2014-07-21,-4.912852858837395,-4.439248538826006,-4.5008303563457,-4.695670600012763
TXN,2014-04-23,-3.321866981183663,-3.667976465546777,-3.926975391697021,-4.211845963472374
TXN,2014-01-21,-4.018897475510877,-4.331320622993641,-4.302810898866617,-4.5612595205924045
TXN,2013-10-21,-4.688137379354185,-4.215867884476081,-4.485259941755136,-4.696003334716443
TXN,2013-07-22,-4.05058304492678,-4.235515139950744,-4.490401142576609,-4.495927548358289
TXN,2013-04-22,-4.640148423439273,-4.81952927010051,-4.823823913830438,-4.7719390616688075
TXN,2013-01-22,-5.298752550583741,-4.932697308556518,-4.426857412306998,-4.214782265956164
TXN,2012-10-22,-4.7622046017400255,-3.8036881430955876,-3.913113735101531,-4.1349245290629675
TXN,2012-07-23,-4.5801929029457105,-4.625481732599007,-4.240843174146233,-4.36900820169852
TXN,2012-04-23,-4.212581983601748,-4.526356206853892,-4.476731485263374,-4.189649232770222
TXN,2012-01-23,-4.398751915585647,-4.310602681277401,-4.360931709892638,-4.45074790830225
PEP,2017-10-04,-5.139311150775862,-5.357302502029055,-4.958095896092476,-4.880924890736325
PEP,2017-07-11,-4.9463910757446286,-5.3284576744134435,-5.253180766921794,-5.257644622064058
PEP,2017-04-26,-5.068063593460575,-5.059988474757293,-5.277113333777117,-5.217702077654551
PEP,2017-02-15,-5.180378425681947,-5.121247216059771,-5.160438398710796,-5.245510774374738
PEP,2016-09-29,-4.780128611117558,-4.979113477173643,-5.122662751636105,-4.632700030561106
PEP,2016-04-18,-4.562926022451097,-4.599238904904804,-4.904044077878746,-4.758120366703562
PEP,2016-02-11,-5.074236326611339,-5.065718772836904,-4.696483062394902,-4.881890276226072
PEP,2015-10-06,-5.343672077467306,-4.779378119990531,-4.651731854026976,-4.732360518184827
PEP,2015-07-09,-4.884163991662204,-4.859472085010803,-5.01583978479393,-5.034141994295847
PEP,2015-04-23,-5.891056223694268,-5.2713418766193865,-4.9930573121596025,-5.0199136398678235
PEP,2015-02-11,-5.480211899974893,-4.9644914468000065,-5.282249159312925,-4.7591108475975705
PEP,2014-10-09,-4.646769047576571,-4.361685230046008,-4.608984964383071,-4.809025466179245
PEP,2014-07-23,-4.811705521820428,-4.856715949342101,-4.596868191475466,-4.77082669810239
PEP,2014-04-17,-5.11943542981615,-4.676578302677949,-4.819094152552484,-4.911173479810404
PEP,2014-02-13,-4.721061636559905,-4.520870189565146,-4.6189486548370455,-4.762384448776938
PEP,2013-10-16,-5.15322847807902,-4.846162280424985,-4.646474146800454,-4.76948656020677
PEP,2013-07-24,-6.9907840367592975,-4.909460575977943,-5.114511110497513,-4.913696474712957
PEP,2013-04-18,-5.283866876271217,-4.466581242203483,-4.74762351552434,-4.81862967563526
PEP,2013-02-14,-4.500596125255847,-4.567617149853603,-4.886688984848741,-4.692774447646354
PEP,2012-10-17,-4.7107177713109465,-4.753323678605358,-5.021784184075128,-5.146131826682944
PEP,2012-07-25,-5.687559266673642,-4.722144124606187,-4.920126433742552,-5.028973018768212
PEP,2012-04-26,-5.31306572679528,-4.829917625355749,-4.850169175012935,-4.910947493013923
PEP,2012-02-09,-6.959653277765452,-5.418196195992834,-5.589861919011313,-5.334189774205035
FBHS,2017-10-25,-3.9812137059061596,-4.357341044867542,-4.6135176215703595,-4.499425103160337
FBHS,2017-08-02,-4.660625208547803,-4.6959150531903635,-4.566412552034581,-4.599794530225832
FBHS,2017-04-26,-4.972132071836127,-4.750760618407586,-4.897386600179242,-4.960238819225603
FBHS,2017-01-31,-4.301294271432677,-4.639528673652405,-4.790275901342803,-4.743355146272142
FBHS,2016-10-26,-4.576153435675418,-4.347903882575583,-4.209229451696321,-4.2166305501640915
FBHS,2016-07-27,-4.033132817338393,-4.348421243055196,-4.571381050428899,-4.7364064329541025
FBHS,2016-04-20,-4.5907168454615,-4.840375837795472,-4.373610130869673,-4.408223513145224
FBHS,2016-02-03,-4.365695911050441,-4.019722487707177,-4.13054256317015,-4.240977526471397
FBHS,2015-10-21,-3.6245902406818513,-3.867385111289004,-4.068193059631348,-4.1818195836240095
FBHS,2015-07-22,-3.2645577155114753,-3.633039685368574,-3.9386982458328608,-3.7834375966695224
FBHS,2015-04-30,-5.414685131229079,-4.998137263079172,-4.773848546309218,-4.7941461024635625
FBHS,2015-02-04,-3.563250243770369,-3.4480207720654112,-3.7907109606989264,-3.990548755688931
FBHS,2014-10-29,-4.0024943393861,-4.0953210924944345,-4.297464967396813,-4.221052383776947
FBHS,2014-07-30,-4.951317287630419,-4.645082833700531,-4.580192103606571,-4.685863062387918
FBHS,2014-04-30,-3.9191796973695765,-4.044768448064947,-4.028110898603774,-4.244067768772495
FBHS,2014-01-29,-3.068950097256865,-3.3239236694849237,-3.6370259731184906,-3.781060549612083
FBHS,2013-10-23,-3.5986504739491996,-3.772915792952093,-3.9807896035428283,-4.0626222984459135
FBHS,2013-07-24,-4.695994488293444,-4.585561708811314,-4.2012842240127215,-4.15297656572974
FBHS,2013-05-02,-3.760579225190128,-3.9051652895439974,-3.9774263499870344,-3.902446121218821
FBHS,2013-01-31,-4.35784477852097,-4.457849823026132,-4.026771789878411,-4.147180901780046
FBHS,2012-10-23,-2.9727105842703527,-3.2355549613509225,-3.4517414769919927,-3.634110158741681
FBHS,2012-07-26,-3.9000546046683904,-3.688119688496852,-3.9067106660022266,-3.9640419708797654
FBHS,2012-04-26,-3.357192204995331,-3.4028720086336928,-3.508387684182604,-3.5769198899826926
FBHS,2012-02-01,-3.6759849169828023,-3.94550064918571,-4.129843103898865,-4.081568909339176
PLD,2017-10-17,-4.489048844627907,-4.841148131781384,-4.893046117434698,-4.667500270468919
PLD,2017-07-18,-4.984117953345612,-4.470419116285361,-4.649050053704353,-4.557785400996079
PLD,2017-04-18,-5.53574269074574,-5.0973281733733415,-4.884888854888329,-4.97747019760083
PLD,2017-01-24,-4.325087485641374,-4.2956994092450795,-4.2581142414644555,-4.440130634638232
PLD,2016-10-20,-5.126980954610208,-4.382549522183411,-3.9327117494408608,-4.0331197086661765
PLD,2016-07-19,-4.927715462149869,-4.5744865760575,-4.698930789586143,-4.793015057014978
PLD,2016-04-19,-4.197244915582343,-4.308132667184583,-4.49083364245957,-4.54712846331769
PLD,2016-01-26,-4.334282288677943,-4.676395847898248,-3.9577618312590928,-4.037786927073289
PLD,2015-10-20,-5.151145292825139,-5.291901106023375,-4.391596727345026,-4.313864014444469
PLD,2015-07-21,-6.401543860515436,-4.988943404366127,-5.101338787195585,-3.985246525870843
PLD,2015-04-19,,,,
PLD,2015-01-27,-4.809776111638782,-4.487737603121442,-4.4582219804213725,-4.423308922160866
PLD,2014-10-23,-5.801341786960904,-5.290917592976331,-4.990440290609257,-5.02546931593184
PLD,2014-07-22,-5.883734064296218,-4.801002390637442,-4.911716947114305,-4.994575069924335
PLD,2014-04-22,-4.8128022593814235,-4.92860521739924,-4.8392497155766945,-4.831420418539516
PLD,2014-01-30,-4.387409192928015,-4.635420502198563,-4.847646590184289,-4.76949246373479
PLD,2013-10-23,-4.747010043826596,-4.6742609445492915,-4.554131553611421,-4.686817949626879
PLD,2013-07-24,-4.941862805059321,-5.1174572188752485,-4.810428571634575,-4.5702327706154815
PLD,2013-04-24,-4.1916313872690685,-4.388031149903754,-4.677304859440424,-4.385716634861629
PLD,2013-02-06,-5.183681471964788,-5.117521013000527,-4.418882919791834,-4.6167558055954245
PLD,2012-10-23,-6.28896763705376,-4.960668699228507,-4.910295862131726,-4.713655001598674
PLD,2012-07-26,-4.998595282745198,-4.2354552176448514,-4.428595210602029,-4.5441380442508015
PLD,2012-05-01,-4.598944884138962,-4.589875050621401,-4.016637574678598,-3.957578716002605
PLD,2012-02-08,-3.8623610042198955,-4.121454703306734,-4.2426597282257505,-4.284552625382777
NCLH,2017-11-09,-4.320612186714525,-4.290121035448035,-4.398875918179575,-4.3717715821760805
NCLH,2017-08-08,-4.940379057079531,-4.226628500917269,-4.366862676536248,-4.203985364513039
NCLH,2017-05-10,-4.451647994996276,-3.869178089905074,-3.9177112152947746,-3.9868730970751085
NCLH,2017-02-22,-4.220156474102057,-4.448235825355327,-4.473693145008384,-4.529127829964631
NCLH,2016-11-09,-3.5518959374754804,-3.286203714517346,-3.521772385159131,-3.632081642202822
NCLH,2016-08-09,-3.6991349973908174,-3.883260086877241,-4.082307170368082,-4.035866143449289
NCLH,2016-05-10,-4.4666597832771755,-4.209577359691675,-4.056350354262253,-4.223304800512727
NCLH,2016-02-23,-5.892526869249016,-4.279440605899575,-3.8776281939470487,-3.8094174945008628
NCLH,2015-11-03,-3.9646297671047983,-4.097479173599265,-3.9937557475455923,-4.056987516510956
NCLH,2015-08-04,-3.940537590791134,-3.8722499848900784,-3.949687661115646,-3.9677206617541967
NCLH,2015-05-07,-3.8028554199554043,-3.9459974284236328,-3.9029435739138374,-4.188709743329283
NCLH,2015-02-17,-3.3075623215404484,-3.5937378173058407,-3.7216018896617005,-3.84341099283474
NCLH,2014-10-29,-3.9254437435075835,-3.9552277227071637,-4.215280948599775,-4.111665171758251
NCLH,2014-07-28,-4.093224384290895,-4.289932779029462,-4.3539900572674854,-3.7966385076125384
NCLH,2014-04-29,-5.427771199702791,-5.27955184175219,-4.577286363013822,-4.701295182026952
NCLH,2014-02-18,-4.665258499475976,-4.245502479866506,-4.1704196184182765,-4.188738192928586
NCLH,2013-10-28,-5.511568865037533,-4.3662395257719036,-4.146575071277708,-4.3227733087464175
NCLH,2013-07-29,-4.243414932493927,-4.417405826467596,-4.147475208890695,-4.299264249764562
NCLH,2013-05-06,-5.0873792500412645,-4.269375642105157,-4.4874580919069444,-4.4446956934216235
NCLH,2013-02-11,-5.273508650706923,-4.04325049232663,-3.9654312499242708,-4.128797728439861
CSCO,2017-11-15,-3.842960062832249,-4.02591766050077,-4.203285689627003,-4.45604712649973
CSCO,2017-08-16,-3.872222096037941,-3.925301403450514,-4.15911403600586,-4.34698356304261
CSCO,2017-05-17,-3.3154000360831257,-3.6398531007809805,-3.9585938830793244,-4.191684746455448
CSCO,2017-02-15,-4.818112500988451,-4.752087490133631,-4.915139278055824,-5.052296536073338
CSCO,2016-11-16,-3.7733688982858706,-4.027073333255331,-4.220684163094647,-4.4770648841127185
CSCO,2016-08-17,-5.311714541387353,-5.202639553632908,-5.1654347061612755,-4.7367823898841435
CSCO,2016-05-18,-4.310151729326472,-4.468791226826314,-4.6330169452944245,-4.263135305466623
CSCO,2016-02-10,-3.3578191975868528,-3.4714966671388936,-3.6512607807737365,-3.903177529727739
CSCO,2015-11-12,-3.382168183722865,-3.7146862685492423,-3.9946593874158927,-4.124771399865774
CSCO,2015-08-12,-4.22715768778838,-3.974017150559876,-3.716776271418231,-3.932900279307029
CSCO,2015-05-13,-4.480635288729206,-4.734794894493368,-4.772155211755025,-4.808955240756466
CSCO,2015-02-11,-3.0899325707389536,-3.4126910806960504,-3.659507646374754,-3.8819312557872343
CSCO,2014-11-12,-4.747170776787762,-4.689595466199429,-4.848436625132359,-4.574917079977859
CSCO,2014-08-13,-4.254870484764274,-4.5018104085203685,-4.775561799179284,-4.836418798237749
CSCO,2014-05-14,-3.6159826239533865,-3.8383881524025982,-4.129811335366912,-4.381058019388471
CSCO,2014-02-12,-4.1554307703698985,-4.535547695891314,-4.68570593292946,-4.532702045826449
CSCO,2013-11-13,-2.9667374315862687,-3.2335145181562885,-3.574543601491033,-3.8002921154098437
CSCO,2013-08-14,-3.443797997741512,-3.731227269745316,-3.991604303183734,-4.156228698166923
CSCO,2013-05-15,-2.8151088457800078,-3.0612571390702694,-3.412338615853847,-3.68134240817419
CSCO,2013-02-13,-4.37686552954668,-4.336284060590421,-4.347045344353214,-4.382920819044487
CSCO,2012-11-13,-3.959620921671471,-4.229721344653472,-4.369302990132077,-4.40426889025617
CSCO,2012-08-15,-3.068490285827069,-3.393763364894964,-3.622542111948511,-3.8657713400544758
CSCO,2012-05-09,-3.003944291194826,-3.3000084084951493,-3.587267852831991,-3.742489153227433
CSCO,2012-02-08,-4.474293754248173,-4.538060669498691,-4.710550768541712,-4.639026339464481
INCY,2017-10-31,-4.154765783810901,-3.8453057352717552,-3.733495935496232,-3.824848278266403
INCY,2017-08-01,-3.987498175303765,-3.602989402219153,-3.8092526140635456,-3.593096810814242
INCY,2017-05-04,-3.788182373144807,-3.9817454359800357,-3.7183374339915316,-3.735940830565139
INCY,2017-02-14,-4.712149025660635,-3.538547135023991,-3.763603063731728,-3.678229683001055
INCY,2016-11-01,-3.1551911967482016,-2.8928197361822927,-3.1337020795540864,-3.353186979173315
INCY,2016-08-09,-4.27043915031533,-4.34063271962331,-3.64892670784236,-3.7945048036497737
INCY,2016-05-09,-3.8838287783301886,-3.598250347935402,-3.7292807440661266,-3.78003509504359
INCY,2016-02-11,-5.538552093439024,-3.3906371679285408,-3.6126042223142285,-3.5457106942422802
INCY,2015-11-03,-2.7963468880424465,-2.8460909137263894,-3.09055393861132,-3.263205960755626
INCY,2015-08-04,-3.5449679144619015,-3.581579900608945,-3.2664975876624855,-3.2146826794023946
INCY,2015-04-30,-3.6339311600383426,-3.905261286377722,-4.13254267910504,-4.220401693395127
INCY,2015-02-12,-4.767688941986929,-4.073493928368722,-3.750666525611235,-3.7340728092008
INCY,2014-10-30,-3.917896489109839,-4.202769305969138,-4.170702149525544,-3.988499718599378
INCY,2014-07-31,-3.9064299547497203,-4.209502367495635,-4.05140102536825,-3.8926853740988636
INCY,2014-05-01,-4.080721169218691,-3.5343873253793525,-3.339572612514424,-3.525354568095767
INCY,2014-02-12,-3.6390205601191306,-3.336275279741969,-3.5422518073929603,-3.4879520597712594
INCY,2013-10-31,-3.7630972498048716,-3.3479678645272544,-3.369778843284915,-3.5915185185810152
INCY,2013-08-01,-3.5122434483021028,-3.8500915429111036,-2.4560411245886393,-2.731302296586648
INCY,2013-05-02,-3.610939920477376,-3.8411372105097783,-3.73484588829357,-3.635117532305507
INCY,2013-02-14,-3.152284389209512,-3.5299302923956524,-3.7973260069914017,-3.7076295647411612
INCY,2012-11-01,-3.681460923151171,-3.648664022910066,-3.684286045690984,-3.7305659042647967
INCY,2012-08-02,-3.8150199070872337,-3.7119433160269057,-3.832311973716774,-3.767713664498193
INCY,2012-04-26,-3.6656318806184727,-3.884367042152288,-3.6119109290003943,-3.5236725533656834
INCY,2012-02-15,-3.327928529654045,-3.682435517031833,-3.6050913344659268,-3.6173484091411625
DVA,2017-11-07,,,,
DVA,2017-08-01,,,,
DVA,2017-05-02,,,,
DVA,2017-02-16,,,,
DVA,2016-11-02,,,,
DVA,2016-08-08,,,,
DVA,2016-05-04,,,,
DVA,2016-02-11,,,,
DVA,2015-11-03,,,,
DVA,2015-08-04,,,,
DVA,2015-05-04,,,,
DVA,2015-02-12,,,,
DVA,2014-11-06,,,,
DVA,2014-07-31,,,,
DVA,2014-05-01,,,,
DVA,2014-02-11,,,,
DVA,2013-11-05,,,,
DVA,2013-08-06,,,,
DVA,2013-05-07,,,,
DVA,2013-02-14,,,,
DVA,2012-10-30,,,,
DVA,2012-08-01,,,,
DVA,2012-05-01,,,,
DVA,2012-02-17,,,,
CAT,2017-10-24,-4.9849460109660075,-5.115396994634158,-4.889644569095832,-4.664822605541495
CAT,2017-07-25,-4.999990404131009,-5.218415999595857,-5.206036943379502,-4.953072658321487
CAT,2017-04-25,-4.723113685670035,-4.75786715189372,-4.677074782902444,-4.639552025716715
CAT,2017-01-26,-4.067303683498743,-4.453187145774556,-4.309884310849457,-4.142756184773988
CAT,2016-10-25,-4.625555294993341,-4.748642306539521,-3.8232957176407427,-4.022935241825266
CAT,2016-07-26,-4.384159536061628,-4.588881131346438,-4.701513593515931,-4.762975435700403
CAT,2016-04-22,-4.19977942538958,-4.379510503509605,-4.10679016418329,-4.1771945046822045
CAT,2016-01-28,-3.8168630261161476,-3.6056933601997065,-3.678414889156664,-3.7975226830846025
CAT,2015-10-22,-4.467081242114155,-4.368880839421809,-4.075082982199893,-4.218802773031275
CAT,2015-07-23,-3.9018552245250833,-4.134682456846526,-4.072141301504047,-4.076747447493449
CAT,2015-04-23,-5.197535105166135,-4.92408814337296,-4.884682442114017,-4.732205995025181
CAT,2015-01-27,-6.842206681579364,-4.031822034926387,-4.2376644378752815,-4.319755802351604
CAT,2014-10-23,-4.204717361286946,-4.35147394260445,-4.423481677780613,-4.179230350504582
CAT,2014-07-24,-5.325120573849882,-4.471943507976375,-4.613482223205825,-4.872616833768904
CAT,2014-04-24,-4.9593918838611035,-5.3033567069800505,-4.970869424121551,-4.49422878426263
CAT,2014-01-27,-3.9015500657761217,-4.157733116650257,-4.399740674575316,-4.604252213597279
CAT,2013-10-23,-5.0936104022688635,-5.259121656591642,-5.354256843476819,-5.114531264068225
CAT,2013-07-24,-4.496682558340202,-4.588784448073354,-4.50217978346418,-4.640126624039993
CAT,2013-04-22,-4.770194479147631,-4.5838126409530995,-4.313322845808906,-4.5410264272988705
CAT,2013-01-28,-5.0833124631204,-4.790654024101228,-4.838378423544517,-4.4613073350328225
CAT,2012-10-22,-4.463631979258815,-4.035960157589339,-3.97316361428445,-4.1592062301466255
CAT,2012-07-25,-4.105314695693419,-4.000207958543736,-4.276921301852022,-4.245320736874681
CAT,2012-04-25,-4.504629078640498,-4.446583905514889,-4.706866089998194,-3.9987036553821507
CAT,2012-01-26,-5.3516688119258475,-4.271427335365816,-4.370942354858262,-4.292543445187376
PNW,2017-11-03,-5.331149693149882,-4.506708214909855,-4.7033393842348525,-4.684022208917454
PNW,2017-08-03,-5.1850212580797885,-5.216751047001923,-5.32253108506833,-5.061775489540355
PNW,2017-05-02,-5.604859076512497,-5.474905980162562,-5.325859489943768,-5.23937749421928
PNW,2017-02-24,-5.042650099543222,-5.015189804455096,-4.6274114938958055,-4.841409186141826
PNW,2016-11-03,-5.11164377180186,-4.3800189805689,-4.409948071178309,-4.299329288760239
PNW,2016-08-02,-5.262296384908987,-5.215881003182716,-4.666533988204151,-4.412074708350404
PNW,2016-04-29,-4.950946612410869,-4.988561788947733,-4.480942596231832,-4.579906394912631
PNW,2016-02-19,-4.966664370284215,-4.026859896434548,-4.332874489587969,-4.57654245728389
PNW,2015-10-30,-4.696189460849411,-3.8163577527456423,-4.01956412270474,-4.156996276380043
PNW,2015-07-30,-4.498261378707548,-4.519294810222989,-4.715812655961683,-4.243274245373862
PNW,2015-05-01,-4.27610422570631,-4.586145272060852,-4.638768866295503,-4.633855197566002
PNW,2015-02-20,-4.606071248319221,-4.5647201629221525,-4.441833558612473,-4.414815702794679
PNW,2014-10-31,-4.3806706507636655,-4.406996859366226,-4.467963258628071,-4.56273832235309
PNW,2014-07-31,-4.696632203851847,-4.440257816465685,-4.636062288652457,-4.586202162269321
PNW,2014-05-02,-4.840377130991226,-4.604852412126181,-4.842381175230765,-4.951068335192385
PNW,2014-02-21,-4.896880336772562,-4.951304065277565,-4.7862760404295095,-4.668491204340104
PNW,2013-10-31,-4.953742868001328,-4.951392654164145,-4.581483173701647,-4.729644177178827
PNW,2013-08-02,-5.064428851241107,-5.0338157276360675,-4.7365949220507035,-4.672952340193212
PNW,2013-05-03,-4.485239639653525,-4.538816249196793,-4.576040505904833,-4.512212215244937
PNW,2013-02-22,-4.3904719956426375,-4.583603045295096,-4.881199009124693,-5.018235415346612
PNW,2012-11-02,-4.693635512886036,-4.683483976963978,-4.722647536261276,-4.757071941112542
PNW,2012-08-02,-4.466117061021161,-4.859143901675831,-4.960089937878634,-4.79635552829297
PNW,2012-05-03,-6.064251549554983,-4.853778075926436,-4.887324750381432,-4.956666880594266
PNW,2012-02-24,-5.8538345388377735,-6.01759872040303,-4.903518815679493,-4.992363940282698
GILD,2017-10-26,-6.434495828126691,-5.346075557484766,-4.552012478756543,-4.438805165835405
GILD,2017-07-26,-5.354805940774886,-4.464954233684179,-4.64696200582746,-4.069448597763588
GILD,2017-05-02,-4.305004207771056,-4.5999411609306025,-4.76871385496008,-4.828649817594002
GILD,2017-02-07,-3.196202866937332,-3.313037415702881,-3.6707193541385448,-3.9602755332084056
GILD,2016-11-01,-4.374979469390597,-3.6898308089039418,-3.9636913616746114,-4.168156842409213
GILD,2016-07-25,-3.1939885603743003,-3.47009833632251,-3.7879975691012007,-4.0395523608238015
GILD,2016-04-28,-3.1758444665188956,-3.4300001796917354,-3.71606784460015,-3.881904312868519
GILD,2016-02-02,-3.655380161011926,-3.9750998241096385,-4.03481383760565,-4.104335743910267
GILD,2015-10-27,-4.231917578254551,-4.400520957299783,-4.3586222007253275,-4.218251545089834
GILD,2015-07-28,-4.577111020565429,-4.104966325155699,-4.338546059697524,-3.776985959017016
GILD,2015-04-30,-3.552822433453261,-3.882050386293376,-4.178430006258291,-4.2929523417165445
GILD,2015-02-03,-3.2274042900859836,-3.412044379593425,-3.708220647050989,-3.9808841332932925
GILD,2014-10-28,-3.679901876525438,-3.8764689856335734,-3.947647998834386,-4.1197664735113575
GILD,2014-07-23,-4.546093000092141,-4.300022361943086,-4.615626593695899,-4.331043953233127
GILD,2014-04-22,-5.003540037036723,-4.42078329205733,-4.265562023143859,-4.348917925014822
GILD,2014-02-04,-3.448387403607971,-3.676830097575618,-3.9046668283672306,-3.9463434633900696
GILD,2013-10-29,-3.5768400860996907,-3.7026284328128245,-3.9066252286724588,-3.949272501703314
GILD,2013-07-25,-4.104089586381099,-4.337289129008113,-4.439993964520093,-4.323338610954297
GILD,2013-05-02,-3.329438839784454,-3.637043437311037,-3.7954720935542845,-3.847955794446014
GILD,2013-02-04,-4.105675627021194,-4.30126659622575,-4.391437354533852,-4.421216619514233
GILD,2012-10-23,-3.521408764233637,-3.890014145004995,-3.2567126336522394,-3.569702863732598
